time,node_id,rssi
267941.96,675,-90.0
267942.211,675,-87.0
267942.461,670,-89.0
267942.601,2,
267942.711,670,-90.0
267942.962,675,-89.0
267943.212,675,-91.0
267943.462,675,-85.0
267943.713,675,-91.0
267943.963,675,-90.0
267943.963,670,-98.0
267944.464,675,-90.0
267944.464,676,-92.0
267944.644,2,
267944.714,673,-83.0
267944.714,670,-88.0
267944.714,675,-90.0
267944.965,673,-92.0
267944.965,670,-90.0
267944.965,675,-90.0
267945.215,675,-87.0
267945.215,670,-91.0
267945.465,670,-91.0
267945.465,677,-85.0
267946.216,676,-89.0
267946.216,670,-92.0
267946.467,676,-92.0
267946.467,670,-99.0
267946.587,2,
267946.967,670,-89.0
267947.218,670,-90.0
267947.468,675,-85.0
267947.969,670,-92.0
267948.219,675,-89.0
267948.47,675,-89.0
267948.63,2,
267948.72,675,-87.0
267948.72,670,-89.0
267948.97,670,-94.0
267949.721,675,-86.0
267949.972,670,-90.0
267949.972,675,-87.0
267950.222,670,-88.0
267950.472,676,-90.0
267950.472,670,-88.0
267950.472,675,-88.0
267950.653,2,
267950.723,675,-95.0
267950.723,670,-96.0
267950.973,675,-88.0
267951.224,675,-89.0
267951.474,675,-88.0
267951.724,675,-87.0
267952.225,675,-87.0
267952.475,670,-92.0
267952.475,675,-85.0
267952.616,2,
267952.726,675,-88.0
267952.976,675,-88.0
267953.727,673,-98.0
267953.978,675,-87.0
267953.978,670,-89.0
267954.228,670,-90.0
267954.478,670,-88.0
267954.618,2,
267954.979,675,-91.0
267954.979,670,-89.0
267955.229,675,-90.0
267955.48,670,-90.0
267955.48,675,-90.0
267955.73,670,-94.0
267956.701,2,
267956.982,670,-94.0
267957.483,675,-91.0
267958.644,2,
267960.647,2,
267962.65,2,
267964.002,675,-88.0
267964.252,675,-85.0
267964.503,675,-91.0
267964.643,2,
267966.666,2,
267967.006,678,-89.0
267967.006,675,-92.0
267967.257,678,-88.0
267967.257,675,-90.0
267967.507,679,-91.0
267967.507,674,-82.0
267967.507,678,-95.0
267967.757,674,-85.0
267967.757,679,-82.0
267968.008,679,-86.0
267968.008,678,-88.0
267968.008,674,-84.0
267968.258,679,-78.0
267968.258,678,-88.0
267968.508,679,-74.0
267968.508,674,-92.0
267968.508,678,-80.0
267968.619,2,
267968.759,679,-79.0
267968.759,678,-78.0
267969.009,678,-82.0
267969.009,679,-81.0
267969.009,674,-90.0
267969.259,679,-75.0
267969.51,674,-86.0
267969.51,678,-81.0
267969.76,674,-81.0
267969.76,678,-80.0
267970.011,674,-83.0
267970.261,674,-85.0
267970.261,679,-78.0
267970.521,674,-85.0
267970.521,678,-80.0
267970.521,679,-72.0
267970.651,2,
267970.772,674,-86.0
267970.772,679,-69.0
267970.772,678,-88.0
267971.022,678,-82.0
267971.022,679,-69.0
267971.272,678,-85.0
267971.272,674,-86.0
267971.272,679,-66.0
267971.523,674,-91.0
267971.523,678,-81.0
267971.523,679,-74.0
267971.773,679,-69.0
267971.773,674,-87.0
267972.023,678,-90.0
267972.023,679,-67.0
267972.023,674,-90.0
267972.274,679,-75.0
267972.274,674,-91.0
267972.524,679,-78.0
267972.684,2,
267972.775,679,-76.0
267973.025,678,-89.0
267973.025,679,-77.0
267973.275,679,-83.0
267973.526,679,-79.0
267973.776,678,-99.0
267974.026,672,-94.0
267974.277,679,-86.0
267974.657,2,
267976.55,2,
267978.723,2,
267980.686,2,
267982.559,2,
267984.541,2,
267986.544,2,
267988.537,2,
267990.59,2,
267992.303,678,-89.0
267992.553,679,-89.0
267992.553,2,
267993.054,674,-89.0
267993.554,679,-83.0
267993.554,678,-91.0
267993.554,674,-94.0
267994.055,674,-91.0
267994.305,678,-89.0
267994.556,679,-76.0
267994.556,674,-88.0
267994.586,2,
267994.806,678,-90.0
267994.806,674,-86.0
267994.806,679,-73.0
267995.057,678,-92.0
267995.057,679,-75.0
267995.307,679,-77.0
267995.307,678,-86.0
267995.557,678,-87.0
267995.557,674,-84.0
267995.557,679,-72.0
267995.808,679,-75.0
267995.808,678,-81.0
267995.808,674,-87.0
267996.058,678,-79.0
267996.058,679,-71.0
267996.058,674,-79.0
267996.308,679,-72.0
267996.308,678,-81.0
267996.559,674,-90.0
267996.559,679,-70.0
267996.559,678,-80.0
267996.589,2,
267996.809,674,-82.0
267996.809,679,-76.0
267996.809,678,-85.0
267997.059,679,-77.0
267997.059,678,-82.0
267997.31,679,-73.0
267997.31,678,-76.0
267997.31,674,-85.0
267997.56,679,-76.0
267997.811,674,-82.0
267997.811,678,-79.0
267998.061,678,-78.0
267998.061,679,-81.0
267998.061,674,-86.0
267998.311,678,-79.0
267998.311,679,-71.0
267998.562,678,-88.0
267998.562,674,-88.0
267998.562,679,-77.0
267998.702,2,
267998.812,679,-77.0
267998.812,678,-88.0
267999.062,678,-83.0
267999.313,674,-88.0
267999.563,674,-85.0
267999.563,678,-87.0
267999.813,674,-87.0
268000.064,678,-88.0
268000.064,674,-84.0
268000.314,674,-89.0
268000.524,2,
268000.815,678,-91.0
268000.815,675,-89.0
268001.816,679,-100.0
268001.816,675,-91.0
268002.557,2,
268003.318,675,-92.0
268004.55,2,
268005.822,675,-91.0
268006.563,2,
268008.606,2,
268010.569,2,
268011.58,680,-87.0
268011.831,680,-89.0
268012.081,680,-88.0
268012.572,2,
268012.832,680,-84.0
268013.082,680,-88.0
268013.583,680,-89.0
268013.834,680,-89.0
268014.555,2,
268016.578,2,
268018.09,680,-86.0
268018.34,680,-88.0
268018.59,2,
268020.343,680,-85.0
268020.583,2,
268020.593,680,-84.0
268021.094,680,-83.0
268021.344,680,-79.0
268021.595,680,-83.0
268021.845,680,-86.0
268022.095,680,-85.0
268022.596,681,-89.0
268022.756,2,
268022.847,681,-90.0
268023.097,681,-88.0
268023.347,681,-87.0
268023.598,681,-83.0
268024.098,681,-92.0
268024.349,681,-93.0
268024.709,2,
268026.602,2,
268028.795,2,
268030.658,2,
268032.631,2,
268033.612,682,-88.0
268033.862,682,-95.0
268034.563,2,
268036.656,2,
268038.749,2,
268040.602,2,
268042.665,2,
268044.618,2,
268046.631,2,
268048.644,2,
268049.635,683,-98.0
268050.136,683,-100.0
268050.386,683,-95.0
268050.626,2,
268050.636,683,-92.0
268050.887,683,-93.0
268051.388,683,-91.0
268051.888,683,-98.0
268052.629,2,
268053.14,683,-91.0
268053.39,683,-89.0
268053.641,683,-94.0
268053.891,683,-95.0
268054.142,683,-93.0
268054.662,2,
268054.893,683,-95.0
268055.644,683,-96.0
268056.144,683,-89.0
268056.395,683,-88.0
268056.615,2,
268056.645,683,-87.0
268056.895,683,-88.0
268057.146,683,-88.0
268057.396,683,-86.0
268057.647,683,-89.0
268058.147,683,-89.0
268058.398,683,-99.0
268058.628,2,
268058.648,683,-89.0
268059.149,683,-91.0
268059.399,683,-91.0
268060.15,683,-93.0
268060.651,683,-88.0
268060.671,2,
268062.403,683,-89.0
268062.654,683,-94.0
268062.674,2,
268064.406,683,-97.0
268064.687,2,
268066.66,2,
268068.682,2,
268070.585,2,
268072.578,2,
268074.601,2,
268076.484,2,
268244.635,2,
268246.588,2,
268248.591,2,
268250.594,2,
268252.587,2,
268254.63,2,
268256.633,2,
268258.596,2,
268260.578,2,
268262.611,2,
268264.614,2,
268266.587,2,
268268.58,2,
268270.282,684,-94.0
268270.563,2,
268271.534,684,-88.0
268271.784,684,-89.0
268272.035,684,-89.0
268272.285,684,-85.0
268272.536,684,-86.0
268272.596,2,
268272.786,684,-87.0
268273.036,684,-88.0
268273.287,685,-88.0
268273.287,684,-80.0
268273.537,684,-88.0
268273.787,684,-84.0
268274.038,684,-80.0
268274.288,684,-83.0
268274.538,684,-90.0
268274.538,685,-87.0
268274.579,2,
268274.789,684,-85.0
268275.039,684,-88.0
268275.039,685,-90.0
268275.29,685,-89.0
268275.29,684,-85.0
268275.54,685,-89.0
268275.54,684,-89.0
268275.79,684,-90.0
268275.79,685,-87.0
268276.291,684,-91.0
268276.641,2,
268276.792,685,-87.0
268277.042,685,-84.0
268277.042,686,-96.0
268277.042,684,-88.0
268277.292,687,-93.0
268277.292,684,-88.0
268277.292,685,-85.0
268277.543,687,-89.0
268277.543,685,-86.0
268277.793,685,-87.0
268277.793,684,-88.0
268277.793,686,-91.0
268278.043,687,-95.0
268278.294,684,-92.0
268278.294,686,-91.0
268278.294,685,-81.0
268278.544,685,-80.0
268278.544,686,-87.0
268278.604,2,
268278.795,686,-86.0
268278.795,685,-82.0
268279.045,684,-89.0
268279.045,686,-84.0
268279.045,685,-83.0
268279.295,685,-90.0
268279.295,686,-89.0
268279.546,685,-81.0
268279.546,686,-87.0
268279.796,686,-87.0
268280.046,659,-94.0
268280.046,685,-86.0
268280.046,686,-83.0
268280.297,659,-95.0
268280.297,686,-82.0
268280.297,685,-83.0
268280.547,659,-87.0
268280.547,685,-74.0
268280.547,686,-80.0
268280.567,2,
268280.797,659,-86.0
268280.797,686,-79.0
268281.048,686,-81.0
268281.048,685,-73.0
268281.048,659,-86.0
268281.298,686,-85.0
268281.298,685,-84.0
268281.298,659,-92.0
268281.549,659,-94.0
268281.549,685,-87.0
268281.549,686,-83.0
268281.799,659,-90.0
268281.799,686,-80.0
268282.049,659,-90.0
268282.049,686,-81.0
268282.049,685,-82.0
268282.3,659,-94.0
268282.3,686,-77.0
268282.55,685,-86.0
268282.55,686,-72.0
268282.55,659,-95.0
268282.61,2,
268282.8,686,-82.0
268282.8,659,-91.0
268283.051,659,-92.0
268283.051,686,-74.0
268283.301,686,-74.0
268283.301,659,-88.0
268283.551,659,-93.0
268283.551,686,-79.0
268283.802,659,-92.0
268283.802,686,-82.0
268284.052,659,-87.0
268284.052,686,-77.0
268284.302,686,-79.0
268284.302,659,-90.0
268284.553,659,-88.0
268284.553,686,-71.0
268284.633,2,
268284.803,659,-89.0
268284.803,686,-75.0
268285.054,686,-76.0
268285.054,659,-84.0
268285.304,659,-86.0
268285.304,686,-71.0
268285.554,659,-85.0
268285.554,686,-76.0
268285.805,659,-85.0
268285.805,686,-72.0
268286.055,686,-74.0
268286.055,659,-86.0
268286.305,659,-90.0
268286.305,688,-96.0
268286.305,686,-72.0
268286.556,686,-67.0
268286.556,659,-83.0
268286.656,2,
268286.806,686,-71.0
268286.806,659,-90.0
268287.056,686,-69.0
268287.307,686,-68.0
268287.307,688,-95.0
268287.557,659,-96.0
268287.557,686,-68.0
268287.808,685,-88.0
268287.808,659,-98.0
268287.808,686,-67.0
268288.058,659,-90.0
268288.058,686,-66.0
268288.058,685,-87.0
268288.308,686,-70.0
268288.559,686,-75.0
268288.679,2,
268288.809,686,-67.0
268289.059,686,-63.0
268289.31,686,-72.0
268289.56,686,-74.0
268289.81,686,-70.0
268290.061,686,-70.0
268290.311,686,-68.0
268290.491,2,
268290.561,685,-94.0
268290.561,659,-97.0
268290.561,686,-75.0
268291.062,686,-71.0
268291.313,686,-77.0
268291.563,686,-78.0
268291.813,686,-75.0
268292.064,686,-67.0
268292.314,686,-71.0
268292.564,686,-72.0
268292.594,2,
268292.815,686,-76.0
268293.065,686,-75.0
268293.315,686,-75.0
268293.566,686,-84.0
268293.816,686,-79.0
268294.067,686,-80.0
268294.317,686,-81.0
268294.527,2,
268294.818,686,-84.0
268295.068,686,-77.0
268295.318,686,-83.0
268295.569,686,-88.0
268295.819,686,-85.0
268296.069,686,-86.0
268296.56,2,
268296.57,686,-86.0
268296.57,689,-97.0
268296.82,689,-99.0
268297.321,686,-90.0
268297.572,689,-96.0
268297.822,686,-91.0
268298.072,686,-91.0
268298.663,2,
268298.823,686,-86.0
268299.074,686,-89.0
268299.574,689,-94.0
268299.825,689,-95.0
268300.075,689,-91.0
268300.536,2,
268300.576,686,-83.0
268300.826,689,-93.0
268300.826,686,-87.0
268301.077,689,-89.0
268301.077,686,-84.0
268301.327,689,-88.0
268301.327,686,-85.0
268301.577,689,-89.0
268301.828,689,-91.0
268302.328,689,-92.0
268302.328,686,-92.0
268302.569,2,
268302.579,689,-88.0
268303.831,689,-87.0
268304.081,689,-86.0
268304.081,686,-94.0
268304.542,2,
268304.582,689,-89.0
268304.582,686,-91.0
268304.832,689,-98.0
268304.832,686,-88.0
268305.082,686,-87.0
268305.583,686,-88.0
268306.334,686,-89.0
268306.534,2,
268306.585,686,-89.0
268306.835,686,-89.0
268307.336,686,-98.0
268307.586,686,-88.0
268307.836,686,-88.0
268308.087,686,-88.0
268308.337,686,-89.0
268308.537,2,
268308.838,686,-87.0
268309.088,686,-84.0
268309.338,686,-89.0
268310.09,686,-89.0
268310.34,686,-86.0
268310.56,2,
268310.59,686,-87.0
268310.841,689,-93.0
268310.841,686,-87.0
268311.091,686,-86.0
268311.341,686,-89.0
268311.592,686,-87.0
268311.842,686,-81.0
268312.092,686,-82.0
268312.553,2,
268312.593,686,-85.0
268312.844,686,-85.0
268313.094,686,-84.0
268313.344,686,-88.0
268313.595,686,-80.0
268313.845,686,-88.0
268314.095,686,-86.0
268314.346,686,-87.0
268314.596,686,-85.0
268314.606,2,
268314.846,686,-83.0
268315.097,686,-74.0
268315.347,686,-83.0
268315.597,686,-84.0
268315.848,686,-78.0
268316.098,686,-75.0
268316.349,686,-76.0
268316.589,2,
268316.599,686,-78.0
268316.849,686,-79.0
268317.1,686,-71.0
268317.35,686,-74.0
268317.6,686,-75.0
268317.851,686,-76.0
268318.101,686,-78.0
268318.351,686,-80.0
268318.592,2,
268318.602,686,-75.0
268318.852,686,-81.0
268319.103,686,-74.0
268319.353,686,-75.0
268319.603,686,-66.0
268319.854,686,-73.0
268319.854,659,-96.0
268320.104,686,-67.0
268320.354,659,-94.0
268320.354,686,-63.0
268320.605,659,-92.0
268320.605,686,-72.0
268320.625,2,
268320.855,686,-69.0
268320.855,659,-90.0
268321.105,686,-66.0
268321.105,659,-97.0
268321.356,685,-87.0
268321.356,686,-75.0
268321.606,685,-92.0
268321.606,686,-68.0
268321.856,686,-72.0
268321.856,685,-90.0
268321.856,659,-91.0
268322.107,686,-65.0
268322.357,686,-64.0
268322.357,659,-89.0
268322.497,2,
268322.608,686,-68.0
268322.608,688,-97.0
268322.608,659,-88.0
268322.858,685,-89.0
268322.858,688,-95.0
268322.858,686,-67.0
268322.858,659,-88.0
268323.108,659,-85.0
268323.108,686,-70.0
268323.108,685,-90.0
268323.108,688,-96.0
268323.359,686,-66.0
268323.359,659,-89.0
268323.359,684,-95.0
268323.359,688,-92.0
268323.609,688,-91.0
268323.609,686,-64.0
268323.609,659,-96.0
268323.609,685,-88.0
268323.859,659,-96.0
268323.859,688,-90.0
268323.859,686,-67.0
268323.859,685,-88.0
268324.11,688,-93.0
268324.11,686,-72.0
268324.11,659,-90.0
268324.36,688,-98.0
268324.36,686,-72.0
268324.36,659,-90.0
268324.61,659,-86.0
268324.61,686,-71.0
268324.731,2,
268324.861,659,-83.0
268324.861,686,-74.0
268325.111,686,-70.0
268325.111,659,-88.0
268325.362,686,-79.0
268325.362,659,-87.0
268325.612,659,-89.0
268325.612,686,-66.0
268325.862,659,-81.0
268325.862,686,-68.0
268326.113,659,-84.0
268326.113,686,-68.0
268326.363,659,-83.0
268326.363,688,-95.0
268326.363,686,-74.0
268326.613,686,-77.0
268326.613,659,-79.0
268326.613,2,
268326.613,688,-93.0
268326.864,659,-80.0
268326.864,688,-90.0
268326.864,686,-75.0
268327.114,688,-89.0
268327.114,686,-77.0
268327.114,659,-79.0
268327.364,659,-81.0
268327.364,686,-80.0
268327.364,688,-90.0
268327.615,659,-75.0
268327.615,686,-82.0
268327.865,659,-81.0
268327.865,686,-81.0
268328.115,659,-83.0
268328.115,686,-81.0
268328.115,688,-90.0
268328.366,686,-77.0
268328.366,659,-85.0
268328.366,688,-88.0
268328.616,686,-70.0
268328.616,688,-88.0
268328.616,659,-82.0
268328.616,2,
268328.867,659,-91.0
268328.867,686,-77.0
268328.867,688,-86.0
268329.117,686,-71.0
268329.117,659,-86.0
268329.367,686,-72.0
268329.367,659,-88.0
268329.618,688,-89.0
268329.618,686,-66.0
268329.868,686,-75.0
268329.868,659,-89.0
268330.118,686,-77.0
268330.118,659,-90.0
268330.118,688,-94.0
268330.369,659,-87.0
268330.369,686,-81.0
268330.619,659,-84.0
268330.619,2,
268330.619,686,-76.0
268330.869,686,-78.0
268330.869,659,-93.0
268331.12,686,-75.0
268331.12,659,-83.0
268331.37,659,-90.0
268331.621,686,-75.0
268331.621,659,-85.0
268331.871,659,-80.0
268331.871,686,-78.0
268332.121,659,-80.0
268332.121,686,-78.0
268332.372,659,-88.0
268332.372,688,-97.0
268332.372,686,-84.0
268332.542,2,
268332.632,688,-92.0
268332.632,659,-78.0
268332.632,686,-85.0
268332.892,686,-90.0
268332.892,659,-83.0
268333.143,659,-77.0
268333.143,688,-88.0
268333.143,686,-87.0
268333.393,688,-88.0
268333.393,659,-85.0
268333.643,686,-80.0
268333.643,659,-85.0
268333.894,659,-80.0
268333.894,688,-96.0
268334.144,659,-78.0
268334.395,659,-86.0
268334.585,2,
268334.645,659,-88.0
268334.895,686,-89.0
268335.146,659,-88.0
268335.396,659,-85.0
268335.646,659,-87.0
268335.897,659,-82.0
268336.397,686,-90.0
268336.397,659,-83.0
268336.568,2,
268336.648,659,-85.0
268336.648,686,-91.0
268337.409,686,-90.0
268337.659,659,-94.0
268337.91,661,-93.0
268338.16,659,-90.0
268338.41,661,-96.0
268338.41,659,-94.0
268338.591,2,
268338.661,659,-97.0
268338.661,661,-93.0
268338.911,659,-94.0
268339.161,661,-94.0
268339.912,659,-97.0
268340.623,2,
268340.664,661,-92.0
268341.415,686,-91.0
268341.915,661,-90.0
268342.596,2,
268342.917,659,-96.0
268344.419,661,-96.0
268344.579,2,
268346.592,2,
268348.585,2,
268348.925,660,-99.0
268350.558,2,
268350.678,660,-85.0
268350.928,660,-91.0
268351.179,660,-85.0
268352.591,2,
268354.624,2,
268356.576,2,
268358.629,2,
268360.592,2,
268361.694,656,-89.0
268361.944,656,-88.0
268362.655,2,
268362.695,656,-88.0
268362.946,656,-83.0
268363.947,656,-83.0
268364.197,656,-87.0
268364.688,2,
268364.698,656,-88.0
268364.948,655,-89.0
268365.199,656,-87.0
268365.449,656,-90.0
268365.7,656,-79.0
268365.95,656,-75.0
268365.95,655,-83.0
268366.2,656,-84.0
268366.2,655,-85.0
268366.451,656,-79.0
268366.531,2,
268366.701,656,-84.0
268366.951,656,-87.0
268366.951,655,-85.0
268367.202,656,-83.0
268367.202,655,-78.0
268367.452,655,-77.0
268367.452,656,-83.0
268367.702,655,-78.0
268367.702,656,-82.0
268367.953,656,-86.0
268367.953,655,-76.0
268368.203,655,-78.0
268368.644,2,
268369.455,655,-80.0
268369.956,655,-80.0
268370.567,2,
268372.209,655,-90.0
268372.63,2,
268374.462,2,
268376.555,2,
268377.216,654,-92.0
268377.466,654,-95.0
268377.717,654,-91.0
268377.967,654,-86.0
268378.218,654,-86.0
268378.468,654,-88.0
268378.648,2,
268378.969,654,-90.0
268379.97,654,-85.0
268379.97,653,-87.0
268380.22,654,-88.0
268380.471,654,-81.0
268380.621,2,
268380.721,654,-81.0
268380.971,652,-88.0
268381.222,653,-88.0
268381.472,652,-87.0
268382.223,653,-89.0
268382.474,652,-87.0
268382.554,2,
268382.724,652,-84.0
268383.225,652,-83.0
268383.725,652,-85.0
268383.976,652,-89.0
268384.226,652,-86.0
268384.477,652,-78.0
268384.707,2,
268384.727,652,-79.0
268384.977,652,-84.0
268385.228,652,-79.0
268385.478,652,-84.0
268386.229,652,-83.0
268386.469,2,
268386.73,652,-83.0
268386.98,652,-88.0
268387.982,652,-81.0
268388.232,652,-80.0
268388.482,2,
268388.733,652,-78.0
268388.983,652,-80.0
268389.233,652,-84.0
268389.484,652,-76.0
268389.734,652,-79.0
268389.984,652,-81.0
268390.235,652,-77.0
268390.485,652,-85.0
268390.585,2,
268390.736,652,-83.0
268390.986,652,-73.0
268391.236,652,-81.0
268391.487,652,-79.0
268391.737,652,-75.0
268391.987,653,-88.0
268392.238,652,-86.0
268392.488,652,-82.0
268392.558,2,
268392.738,653,-87.0
268392.738,652,-82.0
268393.239,652,-87.0
268393.489,653,-84.0
268393.74,653,-85.0
268394.491,653,-85.0
268394.561,2,
268394.992,653,-88.0
268395.242,653,-87.0
268395.492,653,-76.0
268395.993,653,-82.0
268396.243,653,-88.0
268396.554,2,
268396.995,653,-73.0
268397.495,653,-66.0
268397.746,653,-66.0
268397.996,653,-69.0
268398.246,653,-71.0
268398.497,653,-75.0
268398.607,2,
268398.747,653,-78.0
268398.997,653,-72.0
268399.248,653,-83.0
268399.498,653,-85.0
268399.999,653,-73.0
268400.249,653,-72.0
268400.5,653,-78.0
268400.59,2,
268400.75,653,-79.0
268401.0,653,-78.0
268401.251,653,-78.0
268401.501,653,-78.0
268401.751,653,-78.0
268402.002,653,-79.0
268402.252,653,-77.0
268402.452,2,
268402.502,653,-77.0
268402.753,653,-75.0
268403.003,653,-66.0
268403.254,653,-64.0
268403.504,653,-63.0
268403.764,653,-63.0
268404.015,653,-63.0
268404.265,653,-66.0
268404.515,653,-62.0
268404.555,2,
268405.016,653,-65.0
268405.517,653,-64.0
268405.767,653,-76.0
268406.338,653,-68.0
268406.558,2,
268406.588,653,-65.0
268406.839,653,-68.0
268407.089,653,-70.0
268407.339,653,-65.0
268407.59,653,-65.0
268407.84,653,-66.0
268408.09,653,-62.0
268408.341,653,-64.0
268408.591,653,-67.0
268408.601,2,
268408.842,653,-70.0
268409.092,653,-68.0
268409.342,653,-69.0
268409.593,653,-65.0
268409.843,653,-63.0
268410.344,653,-64.0
268410.594,653,-69.0
268410.604,2,
268410.844,653,-77.0
268411.095,653,-73.0
268411.345,653,-72.0
268411.596,653,-83.0
268411.846,653,-77.0
268412.096,653,-76.0
268412.347,653,-78.0
268412.597,653,-75.0
268412.607,2,
268413.098,653,-78.0
268413.348,653,-84.0
268413.849,653,-71.0
268414.099,653,-70.0
268414.349,653,-72.0
268414.49,2,
268414.85,653,-67.0
268415.101,653,-70.0
268415.351,653,-72.0
268415.601,653,-76.0
268415.852,653,-72.0
268416.102,653,-72.0
268416.352,653,-76.0
268416.553,2,
268416.613,653,-88.0
268416.863,653,-82.0
268417.113,653,-74.0
268417.614,653,-78.0
268417.865,653,-75.0
268418.115,652,-86.0
268418.365,652,-87.0
268418.365,653,-80.0
268418.576,2,
268418.626,653,-83.0
268418.626,652,-84.0
268418.876,652,-84.0
268419.126,652,-79.0
268419.377,652,-79.0
268419.377,653,-90.0
268419.627,652,-85.0
268419.627,653,-80.0
268419.877,652,-78.0
268419.877,653,-98.0
268420.378,652,-77.0
268420.578,2,
268420.629,652,-80.0
268420.879,652,-82.0
268421.129,652,-83.0
268421.38,652,-83.0
268421.63,652,-79.0
268421.88,652,-80.0
268422.131,652,-83.0
268422.381,652,-81.0
268422.521,2,
268422.631,652,-77.0
268422.882,652,-85.0
268423.132,652,-80.0
268423.382,652,-78.0
268423.633,652,-83.0
268423.883,652,-80.0
268424.134,652,-79.0
268424.384,652,-83.0
268424.564,2,
268425.135,652,-80.0
268425.385,652,-76.0
268425.636,652,-84.0
268425.886,652,-86.0
268426.136,652,-83.0
268426.387,652,-88.0
268426.587,2,
268426.637,652,-85.0
268426.888,652,-83.0
268427.138,652,-85.0
268427.639,652,-85.0
268428.139,652,-86.0
268428.52,2,
268428.89,652,-88.0
268429.391,652,-84.0
268429.641,652,-83.0
268430.633,2,
268430.893,652,-89.0
268432.526,2,
268432.896,646,-97.0
268434.488,2,
268436.591,2,
268437.403,690,-91.0
268438.544,2,
268439.155,690,-96.0
268440.157,690,-98.0
268440.637,2,
268442.51,2,
268444.533,2,
268445.504,690,-96.0
268446.255,690,-93.0
268446.255,651,-94.0
268446.516,2,
268448.549,2,
268450.532,2,
268451.763,690,-94.0
268452.514,690,-92.0
268452.544,2,
268452.765,690,-92.0
268453.265,690,-92.0
268453.766,690,-95.0
268454.017,690,-95.0
268454.267,690,-91.0
268454.517,690,-94.0
268454.537,2,
268454.768,690,-97.0
268455.018,690,-90.0
268455.268,690,-86.0
268455.519,690,-88.0
268455.769,690,-86.0
268456.019,690,-87.0
268456.27,690,-84.0
268456.52,690,-83.0
268456.54,2,
268456.77,690,-86.0
268457.021,690,-88.0
268457.271,690,-88.0
268457.522,690,-83.0
268457.772,690,-86.0
268458.022,690,-82.0
268458.273,690,-84.0
268458.523,2,
268458.523,690,-90.0
268459.024,690,-85.0
268459.274,690,-84.0
268459.775,690,-83.0
268460.025,690,-86.0
268460.276,690,-81.0
268460.526,690,-81.0
268460.536,2,
268460.776,690,-81.0
268461.027,690,-80.0
268461.277,690,-81.0
268461.778,690,-76.0
268462.028,690,-76.0
268462.278,690,-80.0
268462.529,691,-96.0
268462.529,690,-82.0
268462.549,2,
268462.779,690,-83.0
268463.029,690,-79.0
268463.28,690,-88.0
268463.53,690,-82.0
268463.781,690,-83.0
268464.031,690,-92.0
268464.281,690,-85.0
268464.462,2,
268464.532,690,-87.0
268464.782,690,-84.0
268465.032,690,-83.0
268465.283,690,-84.0
268465.283,691,-93.0
268465.533,690,-90.0
268465.783,690,-88.0
268466.034,691,-86.0
268466.284,691,-85.0
268466.645,2,
268466.785,690,-92.0
268467.035,690,-95.0
268467.286,690,-96.0
268467.786,691,-86.0
268468.287,691,-86.0
268468.537,691,-86.0
268468.547,2,
268470.5,2,
268472.563,2,
268474.536,2,
268474.806,692,-98.0
268475.057,692,-89.0
268476.058,692,-93.0
268476.309,692,-89.0
268476.589,2,
268478.552,2,
268480.535,2,
268482.317,653,-89.0
268482.518,2,
268484.601,2,
268485.322,653,-86.0
268485.572,653,-91.0
268486.573,653,-90.0
268486.653,2,
268488.636,2,
268488.827,653,-90.0
268490.599,2,
268492.552,2,
268494.595,2,
268496.588,2,
268498.591,2,
268500.604,2,
268502.346,692,-89.0
268502.596,2,
268503.097,692,-90.0
268503.347,692,-91.0
268503.598,692,-96.0
268504.349,692,-92.0
268504.589,2,
268505.35,692,-88.0
268505.851,693,-86.0
268506.352,692,-94.0
268506.602,692,-90.0
268506.632,2,
268507.353,692,-89.0
268507.604,694,-94.0
268508.355,692,-90.0
268508.605,692,-88.0
268508.645,2,
268508.855,692,-87.0
268509.106,695,-95.0
268509.106,692,-87.0
268509.356,692,-90.0
268509.606,695,-101.0
268509.857,692,-86.0
268510.358,692,-89.0
268510.598,2,
268510.608,692,-89.0
268510.858,692,-90.0
268511.109,692,-87.0
268511.359,692,-88.0
268511.86,692,-87.0
268512.11,692,-85.0
268512.36,692,-90.0
268512.611,692,-90.0
268512.651,2,
268513.112,692,-84.0
268513.612,692,-85.0
268513.863,692,-88.0
268514.113,692,-87.0
268514.363,692,-85.0
268514.614,692,-83.0
268514.664,2,
268514.864,692,-79.0
268515.114,692,-79.0
268515.365,692,-84.0
268515.615,692,-80.0
268515.865,692,-81.0
268516.116,692,-77.0
268516.366,692,-78.0
268516.617,692,-76.0
268516.647,2,
268516.867,692,-80.0
268517.117,692,-79.0
268517.368,692,-75.0
268517.618,692,-73.0
268517.868,692,-75.0
268518.119,692,-73.0
268518.369,692,-76.0
268518.589,2,
268518.619,692,-82.0
268518.87,692,-75.0
268519.14,692,-70.0
268519.391,692,-72.0
268519.641,692,-72.0
268519.891,692,-73.0
268520.142,692,-73.0
268520.392,692,-74.0
268520.492,2,
268520.642,692,-67.0
268520.893,692,-59.0
268521.143,692,-65.0
268521.393,692,-60.0
268521.644,692,-63.0
268521.894,692,-64.0
268522.144,692,-53.0
268522.395,692,-62.0
268522.645,692,-76.0
268522.675,2,
268522.896,692,-68.0
268523.146,692,-71.0
268523.396,692,-69.0
268523.647,692,-75.0
268523.897,692,-76.0
268524.147,692,-76.0
268524.398,692,-82.0
268524.508,2,
268524.648,692,-78.0
268524.898,692,-80.0
